"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.928311708E1,2.175217783E1,-1.326553956E1,4.130031672E-1,2.548141189E1
4.929308608E1,1.450029960E1,-1.318106133E1,-2.094472647E0,1.970750826E1
4.930305608E1,8.919112376E0,-1.266483054E1,-5.219466766E0,1.634598824E1
4.931302608E1,6.972501195E0,-1.146900828E1,-6.957194939E0,1.511808471E1
4.932299608E1,9.313456201E0,-8.801369333E0,-6.715580971E0,1.446732858E1
4.933296608E1,1.294005079E1,-4.983435135E0,-5.357707808E0,1.486554988E1
4.934293608E1,1.480509156E1,-1.011764190E0,-3.644239733E0,1.528053946E1
4.935290608E1,1.422997346E1,2.114075437E0,-1.299114493E0,1.444469308E1
4.936287608E1,1.098707842E1,4.158637128E0,1.097136608E0,1.179889248E1
4.937284608E1,5.790335108E0,5.212942443E0,2.981683542E0,8.342253072E0
4.938281608E1,5.401248515E-2,5.428657923E0,3.965906761E0,6.723218026E0
4.939278608E1,-4.881958462E0,5.080201877E0,4.013266869E0,8.108531340E0
4.940275508E1,-8.681773893E0,4.113884878E0,3.592620513E0,1.025690835E1
4.941272508E1,-1.151300390E1,3.156074409E0,2.983208495E0,1.230486072E1
4.942269508E1,-1.364312468E1,2.671028868E0,2.309538939E0,1.409266534E1
4.943266508E1,-1.461817479E1,2.712016095E0,1.397765353E0,1.493317827E1
4.944263508E1,-1.434676809E1,3.021414495E0,2.366147442E-1,1.466337910E1
4.945260508E1,-1.320900517E1,3.426177181E0,-8.288332439E-1,1.367126447E1
4.946257508E1,-1.184949362E1,3.810089573E0,-1.726578702E0,1.256615914E1
4.947254508E1,-1.053954306E1,3.960699230E0,-2.176991039E0,1.146771103E1
4.948251508E1,-9.561841829E0,3.851279407E0,-1.993511113E0,1.049929801E1
4.949248508E1,-8.990257788E0,3.340021674E0,-1.943649566E0,9.785614621E0
4.950245508E1,-8.929288870E0,2.859948605E0,-1.863790634E0,9.559561772E0
4.951242408E1,-9.444890499E0,3.219045706E0,-1.631277273E0,1.011084949E1
4.952239408E1,-9.423962145E0,3.802315700E0,-1.603870203E0,1.028790877E1
4.953236408E1,-8.555178165E0,4.114620166E0,-1.161434784E0,9.564000382E0
4.954233408E1,-7.616695375E0,4.633188087E0,-2.698092413E-1,8.919264394E0
4.955230408E1,-7.080488158E0,5.053042145E0,3.746885557E-1,8.706718038E0
4.956227408E1,-6.842591266E0,5.066470276E0,7.438748816E-1,8.546550540E0
4.957224408E1,-7.268512979E0,4.484814698E0,6.309755261E-1,8.564051256E0
4.958221408E1,-8.272402139E0,3.471483162E0,8.854921058E-2,8.971715190E0
4.959218408E1,-9.337789389E0,2.633276320E0,-1.755708361E-1,9.703570475E0
4.960215408E1,-1.025888724E1,1.714382872E0,-3.106393249E-1,1.040578554E1
4.961212408E1,-1.043894757E1,7.799495709E-1,-2.995810707E-1,1.047233004E1
4.962209308E1,-9.723685741E0,3.203011179E-1,-1.493333562E-1,9.730105737E0
4.963206308E1,-7.927656736E0,2.888802275E-1,1.821511464E-1,7.935009272E0
4.964203308E1,-4.797055137E0,4.573519590E-1,-1.950034726E-1,4.822751824E0
4.965200308E1,-8.855380064E-1,5.553112400E-1,-1.013794051E0,1.456134098E0
4.966197308E1,3.838107092E0,-2.470816988E-1,-1.554890709E0,4.148469661E0
4.967194308E1,8.548227580E0,-1.948708870E0,-1.111484652E0,8.837706668E0
4.968191308E1,1.169820627E1,-3.837860339E0,3.695007598E-1,1.231721286E1
4.969188308E1,1.347710235E1,-5.692120596E0,1.357519260E0,1.469269829E1
4.970185308E1,1.501264199E1,-7.967604328E0,1.446078119E0,1.705735267E1
4.971182308E1,1.763150229E1,-1.049727354E1,1.270692347E0,2.055911681E1
4.972179308E1,2.046509106E1,-1.186713467E1,1.201871789E0,2.368740875E1
4.973176208E1,2.266767171E1,-1.157669060E1,7.277140546E-1,2.546316307E1
4.974173208E1,2.393828336E1,-1.045906667E1,-7.105723572E-1,2.613309012E1
4.975170208E1,2.400172098E1,-9.087637317E0,-2.971671939E0,2.583599419E1
4.976167208E1,2.280279619E1,-7.423496354E0,-5.216683491E0,2.454158916E1
4.977164208E1,2.041175042E1,-5.501504290E0,-6.247459903E0,2.204397559E1
4.978161208E1,1.679446401E1,-3.737893709E0,-5.739880654E0,1.813758806E1
4.979158208E1,1.230882632E1,-2.568270485E0,-4.462751107E0,1.334238982E1
4.980155208E1,7.247334364E0,-1.465453160E0,-2.772132196E0,7.896589470E0
4.981152208E1,2.398774028E0,1.343429956E-1,-9.412040842E-1,2.580315874E0
4.982149208E1,-1.711344951E0,1.490494739E0,6.971728778E-1,2.374094802E0
4.983146108E1,-4.964214753E0,2.747804271E0,2.187974303E0,6.081207773E0
4.984143108E1,-7.496535094E0,3.877633685E0,3.123843680E0,8.999582254E0
4.985140108E1,-9.384088227E0,4.727060165E0,3.094415520E0,1.095361206E1
4.986137108E1,-1.050085438E1,5.356892706E0,2.585764184E0,1.206857152E1
4.987134108E1,-1.084761999E1,5.580165128E0,2.139647065E0,1.238495829E1
4.988131108E1,-1.109460755E1,5.235794531E0,1.867570274E0,1.240933841E1
4.989128108E1,-1.147934031E1,4.523507186E0,1.229884775E0,1.239959627E1
4.990125108E1,-1.200159139E1,4.046741886E0,3.615801215E-1,1.267063755E1
4.991122108E1,-1.200327071E1,3.718446162E0,-6.518791759E-1,1.258293670E1
4.992119108E1,-1.116050567E1,3.570277425E0,-1.247764391E0,1.178391631E1
4.993116108E1,-9.936821430E0,3.644405502E0,-1.323627044E0,1.066649428E1
4.994113008E1,-8.735922618E0,3.690881803E0,-1.371583861E0,9.582285466E0
4.995109992E1,-7.717158726E0,3.659143994E0,-1.318453720E0,8.641886009E0
4.996106992E1,-6.877141879E0,3.449068738E0,-1.072504627E0,7.767974109E0
4.997103992E1,-6.633487818E0,3.074227131E0,-4.680358453E-1,7.326192096E0
4.998100992E1,-7.103866496E0,2.781624566E0,3.428713703E-1,7.636747685E0
4.999097992E1,-7.938148395E0,2.740051448E0,1.132398680E0,8.473748205E0
5.000094992E1,-8.685137211E0,2.892515257E0,1.913728048E0,9.352037635E0
5.001091992E1,-9.099535232E0,3.118005820E0,2.457673616E0,9.927923314E0
5.002088992E1,-9.321485597E0,3.414083677E0,2.669684300E0,1.027975074E1
5.003085992E1,-9.603327824E0,3.636928667E0,2.411874861E0,1.054837882E1
5.004082992E1,-9.732256590E0,3.696065944E0,1.582442643E0,1.053004494E1
5.005079892E1,-9.476229236E0,3.591923233E0,7.129733701E-1,1.015919111E1
5.006076892E1,-9.338695123E0,2.977057225E0,-1.911535196E-1,9.803603214E0
5.007073892E1,-9.044669638E0,1.920406592E0,-1.411592557E0,9.353427387E0
5.008070892E1,-7.968669106E0,1.255518823E0,-2.291355561E0,8.386079248E0
5.009067892E1,-6.127246411E0,8.962810957E-1,-2.382821216E0,6.635081411E0
5.010064892E1,-3.024301558E0,8.083497897E-1,-2.017984049E0,3.724525328E0
5.011061892E1,8.938346207E-1,1.030596902E0,-1.915507210E0,2.351645843E0
5.012058892E1,5.775765601E0,7.636709225E-1,-2.482752324E0,6.332986709E0
5.013055892E1,1.114451471E1,-6.539467514E-1,-2.987720499E0,1.155657078E1
5.014052892E1,1.630554089E1,-3.471413873E0,-3.245305552E0,1.698391551E1
5.015049792E1,2.027331876E1,-7.440080227E0,-3.330303894E0,2.185070185E1
5.016046792E1,2.273907089E1,-1.119882248E1,-2.589112008E0,2.547905946E1
5.017043792E1,2.263629087E1,-1.283314732E1,-3.800131765E-1,2.602375347E1
5.018040792E1,2.027796379E1,-1.252320630E1,1.262612811E0,2.386672794E1
5.019037792E1,1.747428937E1,-1.182664153E1,1.016401763E0,2.112470855E1
5.020034792E1,1.556892036E1,-1.117549910E1,-3.883882897E-1,1.916856559E1
5.021031792E1,1.521565498E1,-1.064098875E1,-2.090807466E0,1.868470695E1
5.022028792E1,1.605451641E1,-9.359332870E0,-3.420877265E0,1.889568761E1
5.023025792E1,1.678544059E1,-6.761954069E0,-4.041141715E0,1.854200272E1
5.024022792E1,1.607399817E1,-3.929199110E0,-3.747330531E0,1.696627563E1
5.025019792E1,1.375193552E1,-1.360156793E0,-2.481004299E0,1.403998359E1
5.026016692E1,1.056919079E1,6.481840280E-1,-4.636236826E-1,1.059919258E1
5.027013692E1,6.960699175E0,2.499467760E0,1.729656384E0,7.595418573E0
5.028010692E1,3.273324532E0,4.356465975E0,3.416151253E0,6.431449189E0
5.029007692E1,1.698949438E-1,5.733507189E0,4.285502412E0,7.160132673E0
5.030004692E1,-2.259781035E0,6.283453023E0,4.326091444E0,7.956347114E0
5.031001692E1,-4.556336378E0,6.109001344E0,3.822849660E0,8.526093955E0
5.031998692E1,-6.653954827E0,5.732136016E0,2.961978425E0,9.268538954E0
5.032995692E1,-8.943536196E0,5.192967185E0,1.916972229E0,1.051800981E1
5.033992692E1,-1.096940580E1,4.501114689E0,7.033229792E-1,1.187781799E1
5.034989692E1,-1.251731698E1,3.863805020E0,-8.335207374E-1,1.312657497E1
5.035986592E1,-1.339526939E1,3.622308874E0,-1.853066694E0,1.399957928E1
5.036983592E1,-1.346442324E1,3.395676642E0,-2.378970094E0,1.408832183E1
5.037980592E1,-1.273339148E1,3.122757559E0,-2.851399391E0,1.341720358E1
5.038977592E1,-1.176700928E1,3.189798810E0,-2.780996575E0,1.250484970E1
5.039974592E1,-1.088916446E1,3.369425860E0,-2.229299938E0,1.161450436E1
5.040971592E1,-1.014585003E1,3.496137947E0,-1.580270695E0,1.084705070E1
5.041968592E1,-9.475144578E0,3.739758094E0,-8.561234419E-1,1.022238244E1
5.042965592E1,-8.820532413E0,4.092775261E0,-2.155972199E-1,9.726206020E0
5.043962592E1,-8.236348792E0,4.309040379E0,1.676678856E-1,9.296955573E0
5.044959592E1,-7.864420268E0,4.574379716E0,4.706403413E-1,9.110189804E0
5.045956492E1,-7.688348910E0,4.733856091E0,6.193500920E-1,9.050066132E0
5.046953492E1,-7.679880388E0,4.586887787E0,4.919870639E-1,8.958914757E0
5.047950492E1,-7.670135418E0,4.213609434E0,1.944481333E-1,8.753473132E0
5.048947492E1,-7.644329901E0,3.629461773E0,-6.017471954E-2,8.462410614E0
5.049944492E1,-7.326206871E0,2.752576184E0,-3.609370740E-1,7.834555401E0
5.050941492E1,-7.046857313E0,1.917625948E0,-2.636731732E-1,7.307873207E0
5.051938492E1,-7.321554242E0,1.651370352E0,5.370856149E-1,7.524668864E0
5.052935492E1,-8.166058828E0,2.162628669E0,1.586050375E0,8.595175119E0
5.053932492E1,-9.102531930E0,3.195698651E0,2.334107916E0,9.925554753E0
5.054929492E1,-9.111472907E0,3.772254580E0,2.552062003E0,1.018635674E1
5.055926392E1,-6.997120897E0,3.487553065E0,1.901268655E0,8.045964810E0
5.056923392E1,-3.595744096E0,2.219991024E0,6.186694761E-1,4.270888394E0
5.057920392E1,8.226506174E-2,3.819819340E-1,-3.250091498E-1,5.082407753E-1
5.058917392E1,3.549199090E0,-1.898710498E0,-4.007585129E-1,4.045061572E0
5.059914392E1,7.100838223E0,-4.188487749E0,3.976801001E-1,8.253695085E0
5.060911392E1,1.039812698E1,-5.468285088E0,1.708230139E0,1.187186745E1
5.061908392E1,1.373974524E1,-6.053557461E0,1.960255366E0,1.514162337E1
5.062905392E1,1.929313363E1,-7.919375324E0,1.496817040E-1,2.085578853E1
5.063902392E1,2.500224272E1,-9.850051088E0,-1.954948433E0,2.694359796E1
5.064899392E1,2.714807498E1,-1.164418501E1,-3.226844722E0,2.971561115E1
5.065896392E1,2.495622982E1,-1.392382611E1,-4.655343480E0,2.895442217E1
5.066893292E1,2.014909349E1,-1.434177106E1,-6.555046835E0,2.558595327E1
5.067890292E1,1.481340162E1,-1.203835050E1,-7.963242306E0,2.068264921E1
5.068887292E1,1.056233434E1,-9.027264816E0,-8.598615961E0,1.633984741E1
5.069884292E1,8.642167193E0,-6.434217047E0,-7.505584829E0,1.313087988E1
5.070881292E1,8.907336668E0,-3.656678807E0,-4.666770401E0,1.070003236E1
5.071878292E1,9.373028803E0,-7.686828634E-1,-1.831604050E0,9.581195943E0
5.072875292E1,9.699012246E0,2.041981607E0,2.052545187E-1,9.913760984E0
5.073872292E1,1.000159922E1,4.606698154E0,1.396993082E0,1.109978579E1
5.074869292E1,9.112623054E0,6.484573268E0,2.438010600E0,1.144698585E1
5.075866292E1,6.490207645E0,6.963989403E0,3.647583171E0,1.019435170E1
5.076863192E1,2.367898391E0,6.423662238E0,4.731245601E0,8.321962766E0
5.077860192E1,-2.521601810E0,5.562614125E0,5.541348971E0,8.246678120E0
5.078857192E1,-7.134255645E0,4.258165217E0,5.727802645E0,1.009144676E1
5.079854192E1,-1.059855667E1,2.579565551E0,4.897714662E0,1.195705528E1
5.080851192E1,-1.343534621E1,1.188346594E0,3.445081229E0,1.392082182E1
5.081848192E1,-1.566773012E1,3.691695151E-1,1.728486356E0,1.576710875E1
5.082845192E1,-1.611509708E1,2.337368909E-1,-3.424568027E-2,1.611682846E1
5.083842192E1,-1.427252365E1,8.922804308E-1,-1.324628088E0,1.436160629E1
5.084839192E1,-1.141750132E1,2.222612039E0,-1.732476496E0,1.176013672E1
5.085836192E1,-8.867135307E0,3.271718009E0,-2.198240844E0,9.703735883E0
5.086833092E1,-7.165354646E0,3.677847190E0,-2.201320280E0,8.349531612E0
5.087830092E1,-6.966696079E0,3.734426018E0,-1.640974295E0,8.073016077E0
5.088827092E1,-8.182591830E0,3.865772023E0,-1.021499511E0,9.107275314E0
5.089824092E1,-9.738127195E0,3.708705286E0,-3.409757030E-1,1.042601940E1
5.090821092E1,-1.058393279E1,3.129232766E0,-2.253429204E-2,1.103685819E1
5.091818092E1,-1.109501218E1,2.808957668E0,3.900443673E-1,1.145171048E1
5.092815092E1,-1.096565072E1,2.515036848E0,7.790628406E-1,1.127731550E1
5.093812092E1,-1.033582373E1,2.195649358E0,9.489571998E-1,1.060898902E1
5.094809379E1,-9.638966603E0,2.174333918E0,8.545919099E-1,9.918050842E0
5.095806379E1,-9.101037966E0,2.473912504E0,8.259364602E-1,9.467381168E0
5.096803279E1,-8.679229769E0,2.650136181E0,9.394332549E-1,9.123310036E0
5.097800279E1,-8.253056626E0,2.700601746E0,1.141010606E0,8.758315972E0
5.098797279E1,-7.637917845E0,2.590689586E0,1.158154204E0,8.148053921E0
5.099794279E1,-6.714122676E0,2.339391460E0,1.138958087E0,7.200654223E0
5.100791279E1,-5.145453880E0,2.310470547E0,1.306566185E0,5.789739629E0
5.101788279E1,-2.602965816E0,2.274014035E0,1.505810058E0,3.770150501E0
5.102785279E1,7.128539407E-1,2.037736236E0,1.439964563E0,2.595000511E0
5.103782279E1,3.980934105E0,1.150821503E0,1.068621930E0,4.279506900E0
5.104779279E1,6.391539389E0,-7.148001865E-1,6.443944475E-1,6.463587183E0
5.105776179E1,8.328920156E0,-3.239693102E0,-1.248643667E-2,8.936815891E0
5.106773179E1,1.028973481E1,-5.895558093E0,-5.272986916E-1,1.187073256E1
5.107770179E1,1.239713448E1,-8.354018744E0,-7.975277629E-1,1.497045834E1
5.108767179E1,1.474558211E1,-1.020765978E1,-1.106667423E0,1.796811684E1
5.109764179E1,1.719204076E1,-1.045346386E1,-1.306390768E0,2.016303125E1
5.110761179E1,1.895547096E1,-9.275012512E0,-1.294948060E0,2.114267312E1
5.111758179E1,2.013460643E1,-8.071040404E0,-1.832364188E0,2.176928175E1
5.112755179E1,2.039116354E1,-7.120625786E0,-2.809219039E0,2.178060086E1
5.113752179E1,1.903081818E1,-6.541155020E0,-4.395371886E0,2.059801067E1
5.114749179E1,1.652525119E1,-6.234235255E0,-5.499630257E0,1.849852829E1
5.115746179E1,1.370367143E1,-5.740054901E0,-5.552106678E0,1.586079221E1
5.116743079E1,1.128640558E1,-5.401303478E0,-4.423123064E0,1.327106054E1
5.117740079E1,9.286929722E0,-4.710102070E0,-2.316757766E0,1.066768446E1
5.118737079E1,7.303196908E0,-3.196391838E0,-4.601478052E-1,7.985320399E0
5.119734079E1,5.128311598E0,-1.297690404E0,9.583402267E-1,5.376057684E0
5.120731079E1,3.140265877E0,7.869130200E-1,2.193189727E0,3.910317514E0
5.121728079E1,1.285775240E0,2.898980231E0,2.846014690E0,4.261115343E0
5.122725079E1,-1.023229995E0,4.726990290E0,3.038216761E0,5.711584536E0
5.123722079E1,-3.924333642E0,5.877194327E0,2.974209923E0,7.667315851E0
5.124719079E1,-6.665884901E0,6.197239337E0,2.801514455E0,9.523039439E0
5.125716079E1,-9.146693026E0,5.694852415E0,2.745963275E0,1.111906703E1
5.126712979E1,-1.111949564E1,4.573814875E0,2.724769457E0,1.232831434E1
5.127709979E1,-1.243834332E1,3.523294755E0,2.333794506E0,1.313668859E1
5.128706979E1,-1.322297300E1,3.167701013E0,1.571632165E0,1.368763575E1
5.129703979E1,-1.292326110E1,3.227696662E0,6.908967689E-1,1.333814235E1
5.130700979E1,-1.178462695E1,3.631428191E0,1.153598638E-1,1.233199136E1
5.131697979E1,-1.042518790E1,4.440417959E0,-1.834145835E-1,1.133293851E1
5.132694979E1,-8.948419206E0,5.053673644E0,-6.780410805E-1,1.029920207E1
5.133691979E1,-7.742523948E0,5.373965406E0,-9.800538620E-1,9.475583721E0
5.134688979E1,-7.040407834E0,5.482331854E0,-9.095800030E-1,8.969428121E0
5.135685879E1,-6.848763002E0,5.163135275E0,-4.521860902E-1,8.588829536E0
5.136682879E1,-7.247436690E0,4.433779615E0,2.377849182E-1,8.499428329E0
5.137679879E1,-7.996135817E0,3.566757402E0,5.008780476E-1,8.769881709E0
5.138676879E1,-8.889558794E0,2.887308604E0,6.558491430E-1,9.369682205E0
5.139673879E1,-9.443619899E0,2.447429295E0,1.097363480E0,9.817131636E0
5.140670879E1,-9.580781545E0,2.083757039E0,1.769732615E0,9.963200888E0
5.141667879E1,-9.476792323E0,1.795954161E0,2.442038162E0,9.949803740E0
5.142664879E1,-9.101721506E0,1.574290601E0,3.007697512E0,9.714214821E0
5.143661879E1,-8.372709369E0,1.433731138E0,3.269080038E0,9.101908121E0
5.144658879E1,-7.540523112E0,1.278721159E0,3.270058862E0,8.317926519E0
5.145655779E1,-6.591587840E0,7.832731283E-1,2.937679735E0,7.258960619E0
5.146652779E1,-5.530431050E0,5.303190708E-2,1.881344121E0,5.841911989E0
5.147649779E1,-3.994006140E0,-3.046007591E-1,5.093063705E-1,4.037853347E0
5.148646779E1,-1.450253323E0,-6.653517455E-1,-1.018347424E0,1.892870604E0
5.149643779E1,2.838610361E0,-1.780698191E0,-3.221806469E0,4.648508551E0
5.150640779E1,8.349690635E0,-3.359853091E0,-4.699264548E0,1.015327700E1
5.151637779E1,1.437540775E1,-5.537603830E0,-5.300393400E0,1.629145710E1
5.152634779E1,1.967780557E1,-8.849348077E0,-5.152568772E0,2.218278518E1
5.153631779E1,2.229884338E1,-1.161133185E1,-4.141576999E0,2.547968020E1
5.154628779E1,2.271544346E1,-1.232152764E1,-3.523272536E0,2.608112084E1
5.155625679E1,2.087207598E1,-1.158710449E1,-2.969144480E0,2.405660752E1
5.156622679E1,1.781394010E1,-1.103991737E1,-3.464439021E0,2.124190611E1
5.157619679E1,1.508947206E1,-1.140505611E1,-4.529771600E0,1.944958361E1
5.158616679E1,1.358558340E1,-1.128709438E1,-4.991706022E0,1.835439198E1
5.159613679E1,1.340241937E1,-9.316553471E0,-5.110328486E0,1.710375604E1
5.160610679E1,1.398433193E1,-5.797952861E0,-5.578751271E0,1.613382356E1
5.161607679E1,1.414558645E1,-2.417654980E0,-5.509341313E0,1.537190662E1
5.162604679E1,1.287922221E1,1.928139827E-1,-4.042333670E0,1.350007420E1
5.163601679E1,1.019897199E1,1.833566084E0,-1.765883685E0,1.051186660E1
5.164598679E1,6.490955504E0,2.978350629E0,1.011098338E0,7.212863209E0
5.165595579E1,2.104217616E0,4.131446406E0,3.585647416E0,5.861181500E0
5.166592579E1,-2.380779222E0,5.106880383E0,5.557239364E0,7.913990542E0
5.167589579E1,-6.169661529E0,5.336403478E0,6.367723095E0,1.034842127E1
5.168586579E1,-8.808197712E0,4.800367584E0,5.870993940E0,1.162309966E1
5.169583579E1,-1.044928778E1,4.253231336E0,4.822754526E0,1.226933385E1
5.170580579E1,-1.132786000E1,4.022986403E0,3.698462133E0,1.257710038E1
5.171577579E1,-1.129124357E1,4.067907929E0,2.849590262E0,1.233532411E1
5.172574579E1,-1.064087648E1,4.319308089E0,2.005845230E0,1.165796250E1
5.173571579E1,-9.937841184E0,4.560867385E0,8.877196026E-1,1.097042592E1
5.174568579E1,-9.550906951E0,4.376702604E0,3.316295135E-1,1.051120009E1
5.175565479E1,-1.006795927E1,3.922257881E0,2.641736948E-1,1.080822365E1
5.176562479E1,-1.056776991E1,3.360610305E0,-1.354125098E0,1.117162107E1
5.177559479E1,-1.087672860E1,3.533627662E0,-2.766221831E0,1.176612650E1
5.178556479E1,-1.068664848E1,3.566842186E0,-3.800506572E0,1.188993983E1
5.179553479E1,-1.010793903E1,3.244786026E0,-4.586717341E0,1.156447334E1
5.180550479E1,-9.662395227E0,3.066191303E0,-4.670250664E0,1.116130153E1
5.181547479E1,-9.597679414E0,2.624799319E0,-4.159339671E0,1.078448553E1
5.182544479E1,-9.864666789E0,2.451886919E0,-2.826553694E0,1.055048843E1
5.183541479E1,-1.009664688E1,2.721792932E0,-1.777079057E0,1.060699981E1
5.184538379E1,-9.757180347E0,3.252916287E0,-5.157948795E-1,1.029806181E1
5.185535379E1,-8.951472037E0,3.885456090E0,6.385709131E-1,9.779232765E0
5.186532379E1,-8.357953336E0,4.660686081E0,1.681082394E0,9.716142070E0
5.187529379E1,-7.906858774E0,5.468832972E0,2.800657838E0,1.001350259E1
5.188526379E1,-7.179855157E0,5.859335761E0,3.705986331E0,9.980805093E0
5.189523379E1,-6.524028525E0,5.674891191E0,4.379043244E0,9.692438185E0
5.190520379E1,-6.457977793E0,4.860129929E0,4.779000981E0,9.389632073E0
5.191517379E1,-6.642479081E0,3.326265515E0,4.863395891E0,8.879143552E0
5.192514379E1,-6.452239335E0,1.540890136E0,4.571026922E0,8.056054988E0
5.193511379E1,-4.580001814E0,-1.092698425E-1,3.130669719E0,5.548824146E0
5.194508004E1,-5.211599922E-1,-1.373118901E0,1.486377422E0,2.089588738E0
5.195505004E1,5.678184927E0,-1.376227866E0,9.718540192E-2,5.843392183E0
5.196502004E1,1.276251295E1,-2.099355072E-1,-1.271581124E0,1.282742095E1
5.197499004E1,1.855987174E1,4.582354733E-1,-1.763506500E0,1.864909579E1
5.198496004E1,2.198004850E1,-1.670638974E0,-1.172985081E0,2.207463388E1
5.199493004E1,2.429431565E1,-6.796916910E0,2.138794541E-1,2.522811124E1
5.200490004E1,2.397220423E1,-1.124122298E1,2.709446829E0,2.661527328E1
5.201487004E1,2.025346863E1,-1.175265671E1,4.182432665E0,2.378698540E1
5.202484004E1,1.593184534E1,-1.055017330E1,2.184376803E0,1.923281973E1
5.203480904E1,1.393398039E1,-1.015101079E1,-1.498942211E0,1.730449818E1
5.204477904E1,1.502754069E1,-9.239204164E0,-4.820102229E0,1.828724305E1
5.205474904E1,1.732982689E1,-7.492275982E0,-6.619201316E0,2.000677199E1
5.206471904E1,1.980131514E1,-5.779044719E0,-7.040645231E0,2.179587402E1
5.207468904E1,2.112252158E1,-3.903797051E0,-5.784556890E0,2.224548601E1
5.208465904E1,1.953251045E1,-2.280237811E0,-3.127366042E0,1.991227931E1
5.209462904E1,1.596561418E1,-1.150745489E0,-7.532187322E-1,1.602474305E1
5.210459904E1,1.117115813E1,3.970689198E-1,7.957145414E-1,1.120649808E1
5.211456904E1,5.960739344E0,1.942880365E0,1.398282978E0,6.423425327E0
5.212453904E1,8.573088187E-1,2.841676056E0,1.126217150E0,3.174660027E0
5.213450804E1,-3.851282038E0,2.848108285E0,5.912703006E-1,4.826354184E0
5.214447804E1,-7.852720574E0,1.937394215E0,-4.768815131E-1,8.102230109E0
5.215444804E1,-1.166244002E1,7.376227462E-1,-1.688880679E0,1.180715514E1
5.216441804E1,-1.471893868E1,-5.697231647E-1,-2.697098386E0,1.497484825E1
5.217438804E1,-1.653022483E1,-1.543291588E0,-3.426373647E0,1.695199452E1
5.218435804E1,-1.677927412E1,-2.094540182E0,-3.978756602E0,1.737128788E1
5.219432804E1,-1.558282504E1,-2.356867326E0,-5.240841848E0,1.660860268E1
5.220429804E1,-1.430731341E1,-1.578447972E0,-5.730466636E0,1.549286813E1
5.221426804E1,-1.256774805E1,-6.894174233E-1,-6.488928859E0,1.416085397E1
