"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.235444113E1,1.030459726E1,1.455528097E0,1.666015581E0,1.053939726E1
1.236441212E1,1.028661356E1,7.401370490E-1,1.439317276E0,1.041315782E1
1.237438312E1,1.016107151E1,2.082860076E-1,1.308865018E0,1.024714032E1
1.238435412E1,1.004060483E1,-7.973204792E-2,1.191062918E0,1.011131710E1
1.239432513E1,9.951321355E0,-3.408458948E-1,1.038557594E0,1.001117248E1
1.240429612E1,9.798634182E0,-8.023607790E-1,8.564323211E-1,9.868662066E0
1.241426712E1,9.624656128E0,-1.425327812E0,5.808983633E-1,9.746948643E0
1.242423812E1,9.443874838E0,-2.067215851E0,1.708559337E-1,9.668988834E0
1.243420913E1,9.243717629E0,-2.598549998E0,-2.658538923E-1,9.605699141E0
1.244418012E1,8.924522220E0,-2.991981073E0,-4.914687082E-1,9.425528584E0
1.245415112E1,8.466777620E0,-3.224716628E0,-5.740363634E-1,9.078250842E0
1.246412213E1,7.946918049E0,-3.368383301E0,-4.847330081E-1,8.644910562E0
1.247409312E1,7.464329799E0,-3.505206978E0,-3.095021877E-1,8.252180737E0
1.248406412E1,7.071072387E0,-3.747774042E0,-1.517548344E-1,8.004305373E0
1.249403512E1,6.711913013E0,-4.169044295E0,-4.976565242E-2,7.901467158E0
1.250400613E1,6.303280347E0,-4.689386262E0,1.130725792E-1,7.857128741E0
1.251397712E1,5.776276063E0,-5.079846951E0,2.368976033E-1,7.695864517E0
1.252394812E1,5.133955330E0,-5.339703062E0,4.096661612E-1,7.418743322E0
1.253391912E1,4.478419306E0,-5.631701902E0,6.467976531E-1,7.224309863E0
1.254389013E1,3.849672884E0,-5.937606590E0,8.736924246E-1,7.130111625E0
1.255386112E1,3.314462618E0,-6.221362025E0,1.211401581E0,7.152517157E0
1.256383212E1,2.912096413E0,-6.505859472E0,1.621145217E0,7.309899097E0
1.257380312E1,2.605428663E0,-6.757061119E0,2.025394518E0,7.519864124E0
1.258377312E1,2.334868054E0,-7.027860879E0,2.332518351E0,7.764217876E0
1.259374412E1,2.091240306E0,-7.299788566E0,2.527310447E0,8.002968026E0
1.260371513E1,1.904429952E0,-7.551110666E0,2.658999683E0,8.228997815E0
1.261368612E1,1.761084291E0,-7.793856069E0,2.737015281E0,8.446115258E0
1.262365712E1,1.531144874E0,-7.915477570E0,2.851013474E0,8.551459970E0
1.263362812E1,1.173974138E0,-7.891836108E0,2.892293063E0,8.486733859E0
1.264359913E1,7.683522034E-1,-7.778680206E0,2.898004623E0,8.336465777E0
1.265357012E1,4.590765953E-1,-7.780721469E0,2.931084369E0,8.327162390E0
1.266354112E1,2.355907506E-1,-7.869648848E0,2.973517028E0,8.415977632E0
1.267351212E1,5.546025574E-2,-7.906566414E0,3.100708294E0,8.493012435E0
1.268348313E1,-1.180114299E-1,-7.941873071E0,3.317184497E0,8.607612187E0
1.269345412E1,-3.865687823E-1,-7.936656770E0,3.464084095E0,8.668323640E0
1.270342512E1,-8.083606070E-1,-7.913218206E0,3.460980978E0,8.674725274E0
1.271339612E1,-1.270419282E0,-7.899483681E0,3.429872621E0,8.705161330E0
1.272336712E1,-1.658422387E0,-7.953452897E0,3.466165704E0,8.833010952E0
1.273333812E1,-1.951029337E0,-8.056906514E0,3.589050788E0,9.033357273E0
1.274330912E1,-2.213138965E0,-8.166832414E0,3.765044963E0,9.261247180E0
1.275328013E1,-2.522450241E0,-8.223635775E0,3.915681517E0,9.451111169E0
1.276325112E1,-2.901307715E0,-8.164111120E0,4.147739380E0,9.605937685E0
1.277322212E1,-3.284650589E0,-8.092759886E0,4.274219332E0,9.723715492E0
1.278319312E1,-3.595334791E0,-7.994882759E0,4.227388397E0,9.732183478E0
1.279316413E1,-3.878585027E0,-7.915459444E0,4.109517885E0,9.725536349E0
1.280313512E1,-4.170456982E0,-7.825692989E0,3.922318692E0,9.696327455E0
1.281310612E1,-4.414839022E0,-7.715841933E0,3.698031778E0,9.628107777E0
1.282307613E1,-4.655671216E0,-7.742431562E0,3.569871921E0,9.714139514E0
1.283304712E1,-4.864017450E0,-7.786188616E0,3.452592270E0,9.808353190E0
1.284301812E1,-5.134838260E0,-7.863196446E0,3.474832740E0,1.001353508E1
1.285298912E1,-5.448249019E0,-7.888282170E0,3.534231387E0,1.021759289E1
1.286296012E1,-5.732110289E0,-7.873620862E0,3.565769222E0,1.037138872E1
1.287293112E1,-5.904285647E0,-8.072255455E0,3.364124482E0,1.055174065E1
1.288290212E1,-5.929711094E0,-8.443891618E0,3.015997634E0,1.074974516E1
1.289287313E1,-5.954336058E0,-8.891200107E0,2.510669563E0,1.099140659E1
1.290284412E1,-5.999571873E0,-9.488803673E0,1.787218129E0,1.136777931E1
1.291281512E1,-6.181467057E0,-1.003277190E1,1.131758995E0,1.183840890E1
1.292278612E1,-6.355214732E0,-1.035945584E1,5.366600838E-1,1.216532300E1
1.293275688E1,-6.179829252E0,-1.044292952E1,4.492123425E-3,1.213445865E1
1.294272787E1,-5.777015736E0,-1.014508288E1,-3.393627486E-1,1.167954556E1
1.295269887E1,-5.262255521E0,-9.694107016E0,-5.540844941E-1,1.104418642E1
1.296266987E1,-4.754072254E0,-9.478647645E0,-8.240644741E-1,1.063602588E1
1.297264087E1,-4.138946922E0,-9.419601876E0,-1.110033958E0,1.034852436E1
1.298261187E1,-3.491174830E0,-9.550241538E0,-1.465494383E0,1.027341661E1
1.299258287E1,-2.837681823E0,-9.828449135E0,-1.690581780E0,1.036865070E1
1.300255388E1,-2.018604439E0,-1.000253829E1,-1.752456139E0,1.035358095E1
1.301252487E1,-1.206967052E0,-1.002595522E1,-1.503006026E0,1.020958249E1
1.302249587E1,-5.698526806E-1,-9.811606815E0,-7.862812284E-1,9.859543526E0
1.303246687E1,-1.323271680E-1,-9.303312451E0,-6.152586490E-2,9.304456915E0
1.304243788E1,2.163177431E-1,-8.497535144E0,4.213117683E-1,8.510722678E0
1.305240787E1,8.484187120E-1,-7.595922557E0,5.670851934E-1,7.664165931E0
1.306237887E1,1.743981770E0,-7.017620065E0,1.592918953E-1,7.232830546E0
1.307234988E1,2.672579257E0,-6.369071463E0,-6.744810033E-1,6.939933416E0
1.308232087E1,3.318650393E0,-5.775342847E0,-1.677051616E0,6.868808307E0
1.309229187E1,3.646423668E0,-5.530628686E0,-2.560052515E0,7.101980577E0
1.310226287E1,3.903404118E0,-5.560787455E0,-3.146760087E0,7.487390726E0
1.311223387E1,4.134445150E0,-5.537575763E0,-3.094394178E0,7.571899191E0
1.312220487E1,4.344488246E0,-5.309489329E0,-2.319562675E0,7.241935243E0
1.313217587E1,4.498076475E0,-4.845966803E0,-1.156824839E0,6.712252226E0
1.314214688E1,4.729716847E0,-4.262421405E0,-2.370171788E-1,6.371391907E0
1.315211787E1,5.105063653E0,-3.659377882E0,2.709479865E-1,6.286981326E0
1.316208887E1,5.381241682E0,-2.991623808E0,6.666220531E-1,6.192895931E0
1.317205987E1,5.447370182E0,-2.304845526E0,8.082851779E-1,5.969881048E0
1.318203088E1,5.535311136E0,-1.711412194E0,7.870995462E-1,5.847061379E0
1.319200187E1,5.622680817E0,-1.186564363E0,7.381036797E-1,5.793726918E0
1.320197287E1,5.641606500E0,-6.647728711E-1,7.299023750E-1,5.727338330E0
1.321194387E1,5.625265287E0,-1.049908501E-1,6.929736999E-1,5.668760462E0
1.322191488E1,5.826371498E0,4.723959678E-1,3.457832837E-1,5.855709083E0
1.323188587E1,6.206465659E0,1.452326746E0,1.223041633E-1,6.375298209E0
1.324185687E1,6.511324280E0,2.476685253E0,7.935548723E-3,6.966446490E0
1.325182787E1,6.615216438E0,3.132195550E0,-4.114232495E-1,7.330825777E0
1.326179887E1,6.441381640E0,3.333353802E0,-1.070862583E0,7.331397662E0
1.327176887E1,6.085879700E0,3.239156327E0,-1.695685523E0,7.099677093E0
1.328173988E1,5.603574455E0,3.128057476E0,-2.029546334E0,6.730813366E0
1.329171087E1,5.029560311E0,2.982236688E0,-2.213681294E0,6.252247393E0
1.330168187E1,4.752232720E0,2.812324203E0,-1.912551588E0,5.843863177E0
1.331165287E1,4.650098820E0,2.865288867E0,-1.334546573E0,5.622660747E0
1.332162388E1,4.837910802E0,3.133953223E0,-7.467350471E-1,5.812457050E0
1.333159487E1,5.305118535E0,3.445709220E0,-4.522692668E-1,6.342061352E0
1.334156587E1,6.136492029E0,3.986217064E0,-5.578889850E-1,7.338780622E0
1.335153687E1,6.846696596E0,4.719612274E0,-7.282461512E-1,8.347594668E0
1.336150788E1,7.350374583E0,5.230910352E0,-1.120790496E0,9.091017597E0
1.337147887E1,7.670887955E0,5.547648761E0,-1.509582682E0,9.586332389E0
1.338144987E1,7.750249874E0,5.751692029E0,-1.661667445E0,9.793338195E0
1.339142087E1,7.638772123E0,5.870453072E0,-1.547936031E0,9.757518372E0
1.340139187E1,7.425304313E0,6.024206777E0,-1.283794642E0,9.647504346E0
1.341136287E1,7.296625807E0,6.197995382E0,-9.358670381E-1,9.619342079E0
1.342133387E1,7.297084229E0,6.423228375E0,-4.701089756E-1,9.732743881E0
1.343130488E1,7.303728420E0,6.657685935E0,-2.055030254E-1,9.884910841E0
1.344127587E1,7.433855866E0,6.981491289E0,-1.829897833E-1,1.019984897E1
1.345124687E1,7.510035730E0,7.313404393E0,-3.228095734E-1,1.048764638E1
1.346121787E1,7.444018326E0,7.496405286E0,-5.947374071E-1,1.058126711E1
1.347118787E1,7.236138700E0,7.521757059E0,-8.808608186E-1,1.047446649E1
1.348115887E1,6.910134208E0,7.389215298E0,-1.143410157E0,1.018124964E1
1.349112987E1,6.642399559E0,6.991497629E0,-1.415377313E0,9.747092076E0
1.350110088E1,6.525292693E0,6.371502151E0,-1.563582741E0,9.253122467E0
1.351107187E1,6.671088923E0,5.606075310E0,-1.554583584E0,8.851454000E0
1.352104287E1,6.864721223E0,4.885198989E0,-1.307228090E0,8.526336371E0
1.353101387E1,6.939951500E0,4.347500732E0,-9.130582193E-1,8.239985725E0
1.354098487E1,6.937175242E0,3.939571486E0,-6.251074067E-1,8.002211138E0
1.355095587E1,6.876642526E0,3.594286970E0,-3.600151142E-1,7.767671604E0
1.356092687E1,6.773356140E0,3.259192396E0,-1.944538343E-1,7.519208786E0
1.357089788E1,6.653877643E0,2.990195918E0,-2.160525718E-1,7.298084546E0
1.358086887E1,6.621496933E0,2.656797622E0,-3.884352136E-1,7.145185592E0
1.359083987E1,6.782410553E0,2.046596814E0,-7.290065816E-1,7.121874896E0
1.360081087E1,7.091175115E0,1.263674519E0,-9.941547149E-1,7.271174691E0
1.361078188E1,7.314876137E0,6.789026678E-1,-1.026060924E0,7.417622446E0
1.362075287E1,7.316060198E0,4.137197435E-1,-9.010663109E-1,7.382941239E0
1.363072387E1,7.073328828E0,4.140992278E-1,-7.764666769E-1,7.127857979E0
1.364069487E1,6.781668541E0,3.980796111E-1,-6.646202588E-1,6.825775829E0
1.365066588E1,6.511009115E0,1.637284702E-1,-6.874954435E-1,6.549251613E0
1.366063687E1,6.320798605E0,-2.328326190E-1,-9.383399718E-1,6.394309027E0
1.367060687E1,6.285889558E0,-7.358440232E-1,-1.257981670E0,6.452626740E0
1.368057787E1,6.337565496E0,-1.305994327E0,-1.452336102E0,6.631714541E0
1.369054887E1,6.336551589E0,-1.755896056E0,-1.338562149E0,6.710201608E0
1.370051987E1,6.192390826E0,-1.821581923E0,-1.033286036E0,6.536936964E0
1.371049088E1,5.776538018E0,-1.431058668E0,-5.749476519E-1,5.978869892E0
1.372046187E1,5.179087064E0,-8.794428688E-1,-2.637538648E-1,5.259841127E0
1.373043287E1,4.704316542E0,-5.230100513E-1,-2.048314726E-1,4.737730424E0
1.374040387E1,4.434400297E0,-5.148128396E-1,-6.138670117E-2,4.464605983E0
1.375037488E1,4.319673248E0,-8.445180345E-1,-8.487701297E-2,4.402271208E0
1.376034587E1,4.221689701E0,-1.507273031E0,-3.290818816E-1,4.494755923E0
1.377031687E1,4.141753585E0,-2.178379022E0,-4.975480583E-1,4.706061198E0
1.378028787E1,3.883957449E0,-2.702614065E0,-4.918160328E-1,4.757218857E0
1.379025888E1,3.499816430E0,-3.193718199E0,-3.204215705E-1,4.748812585E0
1.380022987E1,3.100346351E0,-3.521715422E0,4.174414963E-2,4.692160439E0
1.381020087E1,2.766537580E0,-3.734215226E0,5.427248159E-1,4.678957551E0
1.382017187E1,2.580896085E0,-3.845127844E0,1.058110098E0,4.750329432E0
1.383014287E1,2.465487835E0,-3.909813544E0,1.417911204E0,4.834846885E0
1.384011387E1,2.358997759E0,-4.102719913E0,1.547386393E0,4.979114957E0
1.385008487E1,2.111299179E0,-4.361605678E0,1.809462984E0,5.172556873E0
1.386005487E1,1.585472524E0,-4.496061817E0,2.188734441E0,5.245841538E0
1.387002587E1,9.593450707E-1,-4.752113437E0,2.516391941E0,5.462156486E0
1.387999687E1,1.634799635E-1,-5.245721934E0,2.791661020E0,5.944551754E0
1.388996788E1,-6.198832119E-1,-5.905238158E0,2.865393240E0,6.592918270E0
1.389993887E1,-1.026292766E0,-6.915887868E0,2.548908599E0,7.441754961E0
1.390990987E1,-1.439259973E0,-7.835430357E0,2.183848800E0,8.260425760E0
1.391988087E1,-2.234921013E0,-8.053844912E0,1.864401083E0,8.563602116E0
1.392985200E1,-3.261292132E0,-7.937133318E0,1.142740066E0,8.656787310E0
1.393982300E1,-4.231994834E0,-7.689989054E0,2.303604162E-1,8.780590974E0
1.394979400E1,-4.793625745E0,-7.433875161E0,-5.216812715E-1,8.860784336E0
1.395976500E1,-4.971088155E0,-7.322007986E0,-1.028625513E0,8.909634607E0
1.396973600E1,-4.657358723E0,-7.000011760E0,-7.351096129E-1,8.439878024E0
1.397970700E1,-4.079105347E0,-6.462648548E0,4.057125664E-1,7.653073199E0
1.398967800E1,-3.453724583E0,-6.411459099E0,1.181103648E0,7.377670845E0
1.399964900E1,-2.749293557E0,-6.210476264E0,2.176598252E0,7.132055134E0
1.400962000E1,-2.057360369E0,-6.205930054E0,3.089044560E0,7.231078468E0
1.401959100E1,-1.721269430E0,-6.121631915E0,3.970160025E0,7.496620331E0
1.402956200E1,-1.743166668E0,-6.055899855E0,4.513434480E0,7.751364002E0
1.403953200E1,-2.308074943E0,-6.527648537E0,4.510436904E0,8.263258826E0
1.404950300E1,-3.194238601E0,-7.323002012E0,3.873466959E0,8.878809886E0
1.405947400E1,-4.068794952E0,-7.882939569E0,3.137120368E0,9.409428931E0
1.406944500E1,-4.861812465E0,-7.948869849E0,2.561266397E0,9.663427854E0
1.407941600E1,-5.382548534E0,-7.856528281E0,1.988086212E0,9.728789860E0
1.408938700E1,-5.726346104E0,-7.729708021E0,1.574779575E0,9.747787261E0
1.409935800E1,-5.810821413E0,-7.404230363E0,1.515674311E0,9.533390864E0
1.410932900E1,-5.601975242E0,-7.085247792E0,1.665492840E0,9.184591950E0
1.411930000E1,-5.341841973E0,-7.247174735E0,1.642094622E0,9.151682471E0
1.412927100E1,-5.306186237E0,-7.702108578E0,1.431295042E0,9.461854703E0
1.413924200E1,-5.542571039E0,-8.089491293E0,9.025240217E-1,9.847563796E0
1.414921300E1,-6.034737613E0,-8.267741323E0,2.174252057E-1,1.023820679E1
1.415918400E1,-6.453733884E0,-8.195714736E0,-4.216731262E-1,1.044022171E1
1.416915500E1,-6.688190274E0,-8.047695980E0,-9.055571187E-1,1.050320586E1
1.417912600E1,-6.520595625E0,-7.875288488E0,-1.282298924E0,1.030449546E1
1.418909700E1,-5.951831696E0,-7.728015836E0,-1.554186704E0,9.877349119E0
1.419906800E1,-5.194488630E0,-7.542449770E0,-1.590947857E0,9.295287825E0
1.420903800E1,-4.281990282E0,-7.486561498E0,-1.404585107E0,8.738243712E0
1.421900900E1,-3.523171379E0,-7.627058396E0,-1.026447133E0,8.463944119E0
1.422898000E1,-3.140880420E0,-7.877342615E0,-4.699269810E-1,8.493437928E0
1.423895100E1,-2.864282561E0,-8.158068023E0,-1.195989490E-2,8.646290042E0
1.424892200E1,-2.589804318E0,-8.320575594E0,4.488113697E-1,8.725852180E0
1.425889300E1,-2.329804950E0,-8.335453250E0,7.315322864E-1,8.685787902E0
1.426886400E1,-1.776124499E0,-8.167661549E0,6.930818734E-1,8.387232911E0
1.427883500E1,-8.643909663E-1,-7.460720313E0,6.121654719E-1,7.535533551E0
1.428880600E1,2.022376478E-2,-6.687551758E0,3.922841433E-1,6.699077875E0
1.429877700E1,7.998306888E-1,-6.163826593E0,1.578982115E-2,6.215523849E0
1.430874800E1,1.269925193E0,-5.915580128E0,-4.307465431E-1,6.065669034E0
1.431871900E1,1.427856733E0,-6.022359642E0,-7.829193717E-1,6.238633925E0
1.432869000E1,1.444429497E0,-6.170602931E0,-8.527757648E-1,6.394524502E0
1.433866100E1,1.530661309E0,-6.309883608E0,-6.149621952E-1,6.521942478E0
1.434863200E1,1.771739087E0,-6.443343966E0,-2.684515178E-1,6.687885097E0
1.435860300E1,2.082897499E0,-6.578257942E0,1.498846024E-2,6.900156824E0
1.436857300E1,2.455398465E0,-6.549504259E0,1.714926955E-1,6.996741914E0
1.437854400E1,2.963037940E0,-6.345031221E0,2.221494636E-1,7.006308972E0
1.438851500E1,3.411324084E0,-5.783403234E0,4.657055837E-1,6.730658709E0
1.439848600E1,3.669861063E0,-5.088353480E0,7.298096967E-1,6.315999015E0
1.440845700E1,3.937069463E0,-4.472598110E0,8.141397026E-1,6.013939912E0
1.441842800E1,4.455965413E0,-3.885169284E0,7.403153890E-1,5.958039527E0
1.442839900E1,5.326014145E0,-3.229937022E0,5.528565788E-1,6.253364713E0
1.443837000E1,6.209982174E0,-2.446451932E0,4.764100814E-1,6.691485054E0
1.444834100E1,6.796406448E0,-1.897275299E0,3.254753190E-1,7.063761629E0
1.445831200E1,7.113226719E0,-1.530970627E0,1.863621649E-1,7.278502337E0
1.446828300E1,7.185986547E0,-1.069269801E0,2.144480959E-1,7.268268607E0
1.447825400E1,7.044517257E0,-4.778759784E-1,3.901890859E-1,7.071480493E0
1.448822500E1,6.782444467E0,2.181239480E-1,6.493262815E-1,6.816946210E0
1.449819600E1,6.403241422E0,9.147068417E-1,8.506315908E-1,6.523937724E0
1.450816700E1,5.970876662E0,1.419719163E0,8.203433061E-1,6.191924883E0
1.451813700E1,5.758219861E0,1.899843396E0,5.773681068E-1,6.090965016E0
1.452810800E1,5.684709250E0,2.407885160E0,2.908367059E-1,6.180486728E0
1.453807900E1,5.682725875E0,2.842712767E0,-9.630101055E-2,6.354814170E0
1.454805000E1,5.728393798E0,3.241189404E0,-5.580407202E-1,6.605392775E0
1.455802100E1,5.671702704E0,3.669908425E0,-1.029826677E0,6.833519035E0
1.456799200E1,5.626969750E0,4.156886179E0,-1.419805556E0,7.138510986E0
1.457796300E1,5.494884657E0,4.476875641E0,-1.685016401E0,7.285290191E0
1.458793400E1,5.416123247E0,4.706096435E0,-1.654373482E0,7.363333911E0
1.459790500E1,5.330522933E0,4.980902706E0,-1.534274304E0,7.455056281E0
1.460787600E1,5.354678366E0,5.171576316E0,-1.363813934E0,7.568207875E0
1.461784700E1,5.621678604E0,5.369091752E0,-1.199944546E0,7.865766554E0
1.462781800E1,6.122955140E0,5.672159956E0,-1.066555670E0,8.414363862E0
1.463778900E1,6.788745427E0,6.024455284E0,-1.124471025E0,9.145794718E0
1.464776000E1,7.439596662E0,6.298428912E0,-1.317950860E0,9.836401767E0
1.465773100E1,8.002403448E0,6.578422249E0,-1.617584409E0,1.048478324E1
1.466770200E1,8.399755080E0,6.935909320E0,-1.996684982E0,1.107472232E1
1.467767200E1,8.419631521E0,7.147034150E0,-2.402657311E0,1.130234729E1
1.468764300E1,8.159789443E0,7.264393031E0,-2.649462290E0,1.124158442E1
1.469761400E1,7.752487019E0,7.235813595E0,-2.678156916E0,1.093757641E1
1.470758500E1,7.207969739E0,7.210056610E0,-2.435879874E0,1.048204440E1
1.471755600E1,6.720487955E0,7.099419689E0,-2.089481171E0,9.996631924E0
1.472752700E1,6.322607734E0,6.799249949E0,-1.806763763E0,9.458835220E0
1.473749800E1,6.066743517E0,6.698004826E0,-1.594944867E0,9.176736603E0
1.474746900E1,5.953363082E0,6.738014399E0,-1.504122552E0,9.116235773E0
1.475744000E1,5.779199671E0,6.824132191E0,-1.500000411E0,9.067410337E0
1.476741100E1,5.551772218E0,6.882176331E0,-1.573682199E0,8.981258346E0
1.477738200E1,5.329113754E0,6.790064558E0,-1.672081482E0,8.792058155E0
1.478735300E1,5.194747077E0,6.331763304E0,-1.899197863E0,8.407352512E0
1.479732400E1,5.195532943E0,5.603950431E0,-2.123157917E0,7.931306484E0
1.480729500E1,5.299712200E0,4.883536041E0,-2.161130905E0,7.523719855E0
1.481726500E1,5.446505964E0,4.308113303E0,-2.060113384E0,7.243502923E0
1.482723600E1,5.469590771E0,4.070833291E0,-1.804529103E0,7.052973286E0
1.483720700E1,5.422972090E0,3.868376958E0,-1.533888388E0,6.835625806E0
1.484717800E1,5.467184642E0,3.451351783E0,-1.355595234E0,6.606025695E0
1.485714900E1,5.654753380E0,2.988427135E0,-1.218962177E0,6.510975451E0
1.486712000E1,6.174586639E0,2.364407603E0,-1.264694273E0,6.731671047E0
1.487709100E1,6.856601779E0,1.638697389E0,-1.395686668E0,7.186533126E0
1.488706200E1,7.493898584E0,8.426568657E-1,-1.514942093E0,7.691790177E0
1.489703300E1,7.861072152E0,2.028211999E-1,-1.455480442E0,7.997250474E0
1.490700400E1,7.977805381E0,-1.015608734E-1,-1.291466627E0,8.082300375E0
1.491697500E1,7.933758305E0,-1.840960765E-1,-1.106006980E0,8.012594065E0
1.492694629E1,7.906557643E0,-2.867661667E-1,-9.559623103E-1,7.969300630E0
1.493691729E1,7.964966649E0,-5.702304107E-1,-8.309267664E-1,8.028467833E0
1.494688829E1,8.026627877E0,-8.904157537E-1,-7.591390380E-1,8.111466413E0
1.495685829E1,8.097483852E0,-1.206192881E0,-7.520539668E-1,8.221297414E0
1.496682929E1,8.014445204E0,-1.561815274E0,-6.095348096E-1,8.187925962E0
1.497680029E1,7.707342421E0,-1.917742308E0,-3.694554439E-1,7.950934541E0
1.498677129E1,7.203371488E0,-2.175735496E0,2.961819381E-2,7.524843054E0
1.499674229E1,6.514202864E0,-2.527219230E0,4.439308450E-1,7.001339200E0
1.500671329E1,5.773582835E0,-2.935789915E0,8.157506105E-1,6.528289994E0
1.501668429E1,4.994495729E0,-3.365519335E0,1.231687618E0,6.147256491E0
1.502665529E1,4.194237608E0,-3.821583445E0,1.470828213E0,5.861694702E0
1.503662629E1,3.367947099E0,-4.310735779E0,1.453869241E0,5.660322110E0
1.504659729E1,2.483208992E0,-4.806914127E0,1.264594578E0,5.556253213E0
1.505656829E1,1.766033374E0,-5.181285033E0,1.098197439E0,5.583066011E0
1.506653929E1,1.304883941E0,-5.483124737E0,9.531578395E-1,5.716282782E0
1.507651029E1,1.120804237E0,-5.670724465E0,9.028928348E-1,5.850515666E0
1.508648129E1,1.153359194E0,-5.796041991E0,9.506505534E-1,5.985655909E0
1.509645129E1,1.141927888E0,-5.926378766E0,1.027359591E0,6.122208124E0
1.510642229E1,1.001073725E0,-6.028905015E0,1.122436487E0,6.213671053E0
1.511639329E1,7.647409630E-1,-6.054500617E0,1.238136512E0,6.226940539E0
1.512636429E1,5.082961178E-1,-6.107248934E0,1.338941925E0,6.272927543E0
1.513633529E1,2.433523446E-1,-6.196100884E0,1.468957689E0,6.372497409E0
1.514630629E1,1.548108816E-2,-6.378309479E0,1.707558586E0,6.602940845E0
1.515627729E1,-1.893281651E-1,-6.567046491E0,1.944373451E0,6.851462098E0
1.516624829E1,-3.732049710E-1,-6.678945242E0,2.079283919E0,7.005070528E0
1.517621929E1,-6.942597950E-1,-6.676400533E0,2.174375726E0,7.055794111E0
1.518619029E1,-1.126478375E0,-6.590470437E0,2.271469911E0,7.061361743E0
1.519616129E1,-1.583549960E0,-6.513588907E0,2.356317103E0,7.105399440E0
1.520613229E1,-2.001246395E0,-6.443127619E0,2.475866058E0,7.186709496E0
1.521610329E1,-2.352457649E0,-6.397352107E0,2.535190447E0,7.272369735E0
1.522607329E1,-2.625377024E0,-6.342585915E0,2.584718702E0,7.334969078E0
1.523604429E1,-2.734760302E0,-6.308672065E0,2.555806560E0,7.335557532E0
1.524601529E1,-2.788810210E0,-6.330641223E0,2.481191118E0,7.349203361E0
1.525598629E1,-2.873942161E0,-6.433052282E0,2.269775388E0,7.402404036E0
1.526595729E1,-3.114132332E0,-6.574705174E0,1.981765226E0,7.540023986E0
